Dates,usdacmecftc
2005-08-01,1.8069435995615952
2005-08-02,1.8069435995615952
2005-08-03,1.8069435995615952
2005-08-04,1.8069435995615952
2005-08-05,1.8069435995615952
2005-08-06,1.8069435995615952
2005-08-07,1.8069435995615952
2005-08-08,1.7226077215273312
2005-08-09,1.7226077215273312
2005-08-10,1.7226077215273312
2005-08-11,1.7226077215273312
2005-08-12,1.7226077215273312
2005-08-13,1.7226077215273312
2005-08-14,1.7226077215273312
2005-08-15,1.7226077215273312
2005-08-16,1.7226077215273312
2005-08-17,1.7226077215273312
2005-08-18,1.7226077215273312
2005-08-19,1.7226077215273312
2005-08-20,1.7226077215273312
2005-08-21,1.7226077215273312
2005-08-22,1.7226077215273312
2005-08-23,1.7226077215273312
2005-08-24,1.7226077215273312
2005-08-25,1.7226077215273312
2005-08-26,1.7226077215273312
2005-08-27,1.7226077215273312
2005-08-28,1.7226077215273312
2005-08-29,1.7226077215273312
2005-08-30,1.7226077215273312
2005-08-31,1.7226077215273312
2005-09-01,1.7226077215273312
2005-09-02,1.7226077215273312
2005-09-03,1.7226077215273312
2005-09-04,1.7226077215273312
2005-09-05,1.7226077215273312
2005-09-06,1.7226077215273312
2005-09-07,1.7226077215273312
2005-09-08,1.7226077215273312
2005-09-09,1.7226077215273312
2005-09-10,1.7226077215273312
2005-09-11,1.7226077215273312
2005-09-12,1.7226077215273312
2005-09-13,1.7226077215273312
2005-09-14,1.7226077215273312
2005-09-15,1.7226077215273312
2005-09-16,1.7226077215273312
2005-09-17,1.8800017245416252
2005-09-18,1.8800017245416252
2005-09-19,1.8800017245416252
2005-09-20,1.8800017245416252
2005-09-21,1.8800017245416252
2005-09-22,1.8800017245416252
2005-09-23,1.8800017245416252
2005-09-24,1.8800017245416252
2005-09-25,1.8800017245416252
2005-09-26,1.8800017245416252
2005-09-27,1.8800017245416252
2005-09-28,1.8800017245416252
2005-09-29,1.8800017245416252
2005-09-30,1.8800017245416252
2005-10-01,1.8800017245416252
2005-10-02,1.7037022942042568
2005-10-03,1.7037022942042568
2005-10-04,1.7037022942042568
2005-10-05,1.7037022942042568
2005-10-06,1.7037022942042568
2005-10-07,1.7037022942042568
2005-10-08,1.7037022942042568
2005-10-09,1.7037022942042568
2005-10-10,1.7416154928342449
2005-10-11,1.7416154928342449
2005-10-12,1.7416154928342449
2005-10-13,1.7416154928342449
2005-10-14,1.7416154928342449
2005-10-15,1.7416154928342449
2005-10-16,1.7416154928342449
2005-10-17,1.7416154928342449
2005-10-18,0.3180791174454197
2005-10-19,0.3180791174454197
2005-10-20,1.681406296995924
2005-10-21,1.681406296995924
2005-10-22,1.681406296995924
2005-10-23,1.681406296995924
2005-10-24,1.681406296995924
2005-10-25,1.681406296995924
2005-10-26,1.681406296995924
2005-10-27,1.681406296995924
2005-10-28,1.681406296995924
2005-10-29,1.681406296995924
2005-10-30,1.681406296995924
2005-10-31,1.681406296995924
2005-11-01,1.681406296995924
2005-11-02,1.681406296995924
2005-11-03,1.681406296995924
2005-11-04,1.681406296995924
2005-11-05,1.681406296995924
2005-11-06,1.681406296995924
2005-11-07,1.681406296995924
2005-11-08,1.681406296995924
2005-11-09,1.681406296995924
2005-11-10,1.681406296995924
2005-11-11,1.681406296995924
2005-11-12,1.681406296995924
2005-11-13,1.681406296995924
2005-11-14,1.681406296995924
2005-11-15,1.681406296995924
2005-11-16,1.681406296995924
2005-11-17,1.681406296995924
2005-11-18,1.681406296995924
2005-11-19,1.681406296995924
2005-11-20,1.681406296995924
2005-11-21,1.681406296995924
2005-11-22,1.681406296995924
2005-11-23,1.681406296995924
2005-11-24,1.681406296995924
2005-11-25,1.681406296995924
2005-11-26,1.681406296995924
2005-11-27,1.681406296995924
2005-11-28,1.681406296995924
2005-11-29,1.681406296995924
2005-11-30,1.681406296995924
2005-12-01,1.681406296995924
2005-12-02,1.681406296995924
2005-12-03,1.681406296995924
2005-12-04,1.624970047965724
2005-12-05,1.624970047965724
2005-12-06,1.624970047965724
2005-12-07,1.624970047965724
2005-12-08,1.624970047965724
2005-12-09,1.624970047965724
2005-12-10,1.624970047965724
2005-12-11,1.624970047965724
2005-12-12,1.624970047965724
2005-12-13,1.624970047965724
2005-12-14,1.624970047965724
2005-12-15,1.624970047965724
2005-12-16,1.624970047965724
2005-12-17,1.624970047965724
2005-12-18,1.624970047965724
2005-12-19,1.624970047965724
2005-12-20,1.624970047965724
2005-12-21,1.624970047965724
2005-12-22,1.624970047965724
2005-12-23,1.624970047965724
2005-12-24,1.624970047965724
2005-12-25,1.624970047965724
2005-12-26,1.624970047965724
2005-12-27,1.624970047965724
2005-12-28,1.624970047965724
2005-12-29,1.624970047965724
2005-12-30,1.624970047965724
2005-12-31,1.624970047965724
2006-01-01,1.624970047965724
2006-01-02,1.624970047965724
2006-01-03,1.624970047965724
2006-01-04,1.624970047965724
2006-01-05,1.624970047965724
2006-01-06,1.624970047965724
2006-01-07,1.624970047965724
2006-01-08,1.624970047965724
2006-01-09,1.624970047965724
2006-01-10,1.624970047965724
2006-01-11,2.021002718188016
2006-01-12,2.021002718188016
2006-01-13,2.021002718188016
2006-01-14,2.021002718188016
2006-01-15,2.021002718188016
2006-01-16,2.021002718188016
2006-01-17,2.021002718188016
2006-01-18,2.021002718188016
2006-01-19,2.021002718188016
2006-01-20,2.021002718188016
2006-01-21,2.021002718188016
2006-01-22,2.021002718188016
2006-01-23,2.021002718188016
2006-01-24,2.021002718188016
2006-01-25,2.021002718188016
2006-01-26,2.021002718188016
2006-01-27,2.021002718188016
2006-01-28,2.021002718188016
2006-01-29,2.021002718188016
2006-01-30,2.021002718188016
2006-01-31,2.021002718188016
2006-02-01,2.021002718188016
2006-02-02,2.021002718188016
2006-02-03,2.021002718188016
2006-02-04,2.021002718188016
2006-02-05,2.021002718188016
2006-02-06,2.021002718188016
2006-02-07,2.021002718188016
2006-02-08,2.021002718188016
2006-02-09,2.021002718188016
2006-02-10,2.021002718188016
2006-02-11,2.021002718188016
2006-02-12,2.021002718188016
2006-02-13,2.021002718188016
2006-02-14,2.021002718188016
2006-02-15,2.021002718188016
2006-02-16,2.021002718188016
2006-02-17,2.021002718188016
2006-02-18,2.021002718188016
2006-02-19,2.021002718188016
2006-02-20,2.021002718188016
2006-02-21,2.021002718188016
2006-02-22,2.021002718188016
2006-02-23,2.021002718188016
2006-02-24,2.021002718188016
2006-02-25,2.021002718188016
2006-02-26,2.021002718188016
2006-02-27,2.021002718188016
2006-02-28,2.021002718188016
2006-03-01,2.021002718188016
2006-03-02,2.021002718188016
2006-03-03,2.021002718188016
2006-03-04,2.021002718188016
2006-03-05,2.021002718188016
2006-03-06,2.021002718188016
2006-03-07,2.021002718188016
2006-03-08,2.021002718188016
2006-03-09,2.021002718188016
2006-03-10,2.021002718188016
2006-03-11,2.021002718188016
2006-03-12,2.021002718188016
2006-03-13,2.021002718188016
2006-03-14,2.021002718188016
2006-03-15,2.021002718188016
2006-03-16,2.021002718188016
2006-03-17,2.021002718188016
2006-03-18,2.021002718188016
2006-03-19,2.021002718188016
2006-03-20,2.021002718188016
2006-03-21,2.021002718188016
2006-03-22,2.021002718188016
2006-03-23,2.021002718188016
2006-03-24,2.021002718188016
2006-03-25,2.021002718188016
2006-03-26,2.021002718188016
2006-03-27,2.021002718188016
2006-03-28,2.021002718188016
2006-03-29,2.021002718188016
2006-03-30,2.021002718188016
2006-03-31,2.021002718188016
2006-04-01,1.1223197702460652
2006-04-02,1.1223197702460652
2006-04-03,1.1223197702460652
2006-04-04,1.627118888940489
2006-04-05,1.627118888940489
2006-04-06,1.627118888940489
2006-04-07,1.627118888940489
2006-04-08,1.627118888940489
2006-04-09,1.627118888940489
2006-04-10,1.627118888940489
2006-04-11,1.627118888940489
2006-04-12,1.627118888940489
2006-04-13,1.627118888940489
2006-04-14,1.627118888940489
2006-04-15,1.627118888940489
2006-04-16,1.627118888940489
2006-04-17,1.627118888940489
2006-04-18,1.627118888940489
2006-04-19,1.627118888940489
2006-04-20,1.627118888940489
2006-04-21,1.627118888940489
2006-04-22,1.627118888940489
2006-04-23,1.627118888940489
2006-04-24,1.627118888940489
2006-04-25,1.627118888940489
2006-04-26,1.627118888940489
2006-04-27,1.627118888940489
2006-04-28,1.627118888940489
2006-04-29,1.627118888940489
2006-04-30,1.627118888940489
2006-05-01,1.627118888940489
2006-05-02,1.7326028014506671
2006-05-03,1.7326028014506671
2006-05-04,1.7326028014506671
2006-05-05,1.7326028014506671
2006-05-06,1.7326028014506671
2006-05-07,1.7326028014506671
2006-05-08,1.7326028014506671
2006-05-09,1.7326028014506671
2006-05-10,1.7326028014506671
2006-05-11,1.7326028014506671
2006-05-12,1.7326028014506671
2006-05-13,1.7326028014506671
2006-05-14,1.7326028014506671
2006-05-15,1.7326028014506671
2006-05-16,1.7326028014506671
2006-05-17,1.7326028014506671
2006-05-18,1.7326028014506671
2006-05-19,1.7326028014506671
2006-05-20,1.7326028014506671
2006-05-21,1.7326028014506671
2006-05-22,1.8272119265511408
2006-05-23,1.8272119265511408
2006-05-24,1.8272119265511408
2006-05-25,1.8272119265511408
2006-05-26,1.8272119265511408
2006-05-27,1.8272119265511408
2006-05-28,1.8272119265511408
2006-05-29,1.8272119265511408
2006-05-30,1.8272119265511408
2006-05-31,1.8272119265511408
2006-06-01,1.8272119265511408
2006-06-02,1.8272119265511408
2006-06-03,1.8272119265511408
2006-06-04,1.8272119265511408
2006-06-05,1.8272119265511408
2006-06-06,1.8272119265511408
2006-06-07,1.8272119265511408
2006-06-08,1.8272119265511408
2006-06-09,1.8272119265511408
2006-06-10,1.8272119265511408
2006-06-11,1.8272119265511408
2006-06-12,1.6400227955878457
2006-06-13,1.6400227955878457
2006-06-14,1.6400227955878457
2006-06-15,1.6400227955878457
2006-06-16,1.6400227955878457
2006-06-17,1.6400227955878457
2006-06-18,1.6400227955878457
2006-06-19,1.6400227955878457
2006-06-20,1.6400227955878457
2006-06-21,1.6400227955878457
2006-06-22,1.6400227955878457
2006-06-23,1.6400227955878457
2006-06-24,1.4668629127141948
2006-06-25,1.4668629127141948
2006-06-26,1.4668629127141948
2006-06-27,1.4668629127141948
2006-06-28,1.4668629127141948
2006-06-29,1.4668629127141948
2006-06-30,1.4668629127141948
2006-07-01,1.4668629127141948
2006-07-02,1.4668629127141948
2006-07-03,1.4668629127141948
2006-07-04,1.4668629127141948
2006-07-05,1.4668629127141948
2006-07-06,1.4668629127141948
2006-07-07,1.4668629127141948
2006-07-08,1.4668629127141948
2006-07-09,1.4668629127141948
2006-07-10,1.4668629127141948
2006-07-11,1.4668629127141948
2006-07-12,1.4668629127141948
2006-07-13,1.4668629127141948
2006-07-14,1.4668629127141948
2006-07-15,1.4668629127141948
2006-07-16,1.4668629127141948
2006-07-17,1.71525104002577
2006-07-18,0.9144211253694968
2006-07-19,0.9144211253694968
2006-07-20,0.9144211253694968
2006-07-21,0.9144211253694968
2006-07-22,0.9144211253694968
2006-07-23,1.4684123609100797
2006-07-24,1.4684123609100797
2006-07-25,1.4684123609100797
2006-07-26,1.4684123609100797
2006-07-27,1.4684123609100797
2006-07-28,1.4684123609100797
2006-07-29,1.4684123609100797
2006-07-30,1.4684123609100797
2006-07-31,1.4684123609100797
2006-08-01,1.4684123609100797
2006-08-02,1.4684123609100797
2006-08-03,1.4684123609100797
2006-08-04,1.4684123609100797
2006-08-05,1.4684123609100797
2006-08-06,1.4684123609100797
2006-08-07,1.4684123609100797
2006-08-08,1.4684123609100797
2006-08-09,1.4684123609100797
2006-08-10,1.6753110012201753
2006-08-11,1.6753110012201753
2006-08-12,1.6753110012201753
2006-08-13,1.6753110012201753
2006-08-14,1.6753110012201753
2006-08-15,1.6753110012201753
2006-08-16,1.6753110012201753
2006-08-17,1.6753110012201753
2006-08-18,1.6753110012201753
2006-08-19,1.6753110012201753
2006-08-20,1.7276808020994712
2006-08-21,1.7276808020994712
2006-08-22,1.7276808020994712
2006-08-23,1.1593845993759189
2006-08-24,1.1593845993759189
2006-08-25,1.1593845993759189
2006-08-26,1.1593845993759189
2006-08-27,1.1593845993759189
2006-08-28,1.1593845993759189
2006-08-29,1.1593845993759189
2006-08-30,1.1593845993759189
2006-08-31,1.1593845993759189
2006-09-01,1.1593845993759189
2006-09-02,1.1593845993759189
2006-09-03,1.1593845993759189
2006-09-04,1.1593845993759189
2006-09-05,1.1593845993759189
2006-09-06,1.1593845993759189
2006-09-07,1.1593845993759189
2006-09-08,1.1593845993759189
2006-09-09,1.1593845993759189
2006-09-10,1.1593845993759189
2006-09-11,1.1593845993759189
2006-09-12,1.1593845993759189
2006-09-13,1.1593845993759189
2006-09-14,1.1593845993759189
2006-09-15,1.1593845993759189
2006-09-16,1.1593845993759189
2006-09-17,1.1593845993759189
2006-09-18,1.1593845993759189
2006-09-19,1.1593845993759189
2006-09-20,1.1593845993759189
2006-09-21,1.1593845993759189
2006-09-22,1.1593845993759189
2006-09-23,1.1593845993759189
2006-09-24,1.1593845993759189
2006-09-25,1.1593845993759189
2006-09-26,1.1593845993759189
2006-09-27,1.1593845993759189
2006-09-28,1.1593845993759189
2006-09-29,1.1593845993759189
2006-09-30,1.1593845993759189
2006-10-01,1.1593845993759189
2006-10-02,1.1593845993759189
2006-10-03,1.1593845993759189
2006-10-04,1.1593845993759189
2006-10-05,1.1593845993759189
2006-10-06,1.1593845993759189
2006-10-07,1.2734548813141615
2006-10-08,1.2734548813141615
2006-10-09,1.2734548813141615
2006-10-10,1.2734548813141615
2006-10-11,1.2734548813141615
2006-10-12,1.2734548813141615
2006-10-13,1.2734548813141615
2006-10-14,1.2734548813141615
2006-10-15,1.2734548813141615
2006-10-16,1.2734548813141615
2006-10-17,1.2734548813141615
2006-10-18,1.2734548813141615
2006-10-19,1.2734548813141615
2006-10-20,1.2734548813141615
2006-10-21,1.2734548813141615
2006-10-22,1.2734548813141615
2006-10-23,1.2734548813141615
2006-10-24,1.2734548813141615
2006-10-25,1.2734548813141615
2006-10-26,1.2734548813141615
2006-10-27,1.2734548813141615
2006-10-28,1.2734548813141615
2006-10-29,1.2734548813141615
2006-10-30,1.2734548813141615
2006-10-31,1.2734548813141615
2006-11-01,1.2734548813141615
2006-11-02,1.2734548813141615
2006-11-03,1.2734548813141615
2006-11-04,1.2734548813141615
2006-11-05,1.2734548813141615
2006-11-06,1.2734548813141615
2006-11-07,1.2734548813141615
2006-11-08,1.2734548813141615
2006-11-09,1.2734548813141615
2006-11-10,1.407989008142285
2006-11-11,1.407989008142285
2006-11-12,1.407989008142285
2006-11-13,1.407989008142285
2006-11-14,1.5528527494981674
2006-11-15,1.5528527494981674
2006-11-16,1.5528527494981674
2006-11-17,1.5528527494981674
2006-11-18,1.5528527494981674
2006-11-19,1.5528527494981674
2006-11-20,1.5528527494981674
2006-11-21,1.5528527494981674
2006-11-22,1.5528527494981674
2006-11-23,1.5528527494981674
2006-11-24,1.5528527494981674
2006-11-25,1.5528527494981674
2006-11-26,1.5528527494981674
2006-11-27,1.5528527494981674
2006-11-28,1.5528527494981674
2006-11-29,1.5528527494981674
2006-11-30,1.5528527494981674
2006-12-01,1.5528527494981674
2006-12-02,1.5528527494981674
2006-12-03,1.5528527494981674
2006-12-04,1.5528527494981674
2006-12-05,1.5528527494981674
2006-12-06,1.5528527494981674
2006-12-07,1.5528527494981674
2006-12-08,1.5528527494981674
2006-12-09,1.5528527494981674
2006-12-10,1.5528527494981674
2006-12-11,1.5528527494981674
2006-12-12,1.5060525886144938
2006-12-13,1.5060525886144938
2006-12-14,1.3869152032831868
2006-12-15,1.3869152032831868
2006-12-16,1.3869152032831868
2006-12-17,1.3869152032831868
2006-12-18,1.3869152032831868
2006-12-19,1.3869152032831868
2006-12-20,1.3869152032831868
2006-12-21,1.3869152032831868
2006-12-22,1.3869152032831868
2006-12-23,1.3869152032831868
2006-12-24,1.3869152032831868
2006-12-25,1.3869152032831868
2006-12-26,1.3869152032831868
2006-12-27,1.3869152032831868
2006-12-28,1.3869152032831868
2006-12-29,1.3869152032831868
2006-12-30,1.3869152032831868
2006-12-31,1.3869152032831868
2007-01-01,1.3869152032831868
2007-01-02,1.3869152032831868
2007-01-03,1.3869152032831868
2007-01-04,1.3869152032831868
2007-01-05,1.6196831756229382
2007-01-06,1.6196831756229382
2007-01-07,1.6196831756229382
2007-01-08,1.6196831756229382
2007-01-09,1.6196831756229382
2007-01-10,1.6196831756229382
2007-01-11,1.6196831756229382
2007-01-12,1.6196831756229382
2007-01-13,1.3817618760301456
2007-01-14,1.3817618760301456
2007-01-15,1.3817618760301456
2007-01-16,1.0791451197583044
2007-01-17,1.5987539094363798
2007-01-18,1.5987539094363798
2007-01-19,1.5987539094363798
2007-01-20,1.5987539094363798
2007-01-21,1.5124716276581176
2007-01-22,1.5124716276581176
2007-01-23,1.5124716276581176
2007-01-24,1.5124716276581176
2007-01-25,1.5124716276581176
2007-01-26,1.5124716276581176
2007-01-27,1.5124716276581176
2007-01-28,1.1589498126048718
2007-01-29,1.1589498126048718
2007-01-30,1.1589498126048718
2007-01-31,1.1589498126048718
2007-02-01,1.1589498126048718
2007-02-02,1.1589498126048718
2007-02-03,1.1589498126048718
2007-02-04,1.1589498126048718
2007-02-05,1.1589498126048718
2007-02-06,1.1589498126048718
2007-02-07,1.1589498126048718
2007-02-08,1.1589498126048718
2007-02-09,1.1589498126048718
2007-02-10,1.1589498126048718
2007-02-11,1.1589498126048718
2007-02-12,1.1589498126048718
2007-02-13,1.1589498126048718
2007-02-14,1.1589498126048718
2007-02-15,1.1589498126048718
2007-02-16,1.1589498126048718
2007-02-17,1.1589498126048718
2007-02-18,1.1589498126048718
2007-02-19,1.1589498126048718
2007-02-20,1.1589498126048718
2007-02-21,1.1589498126048718
2007-02-22,1.1589498126048718
2007-02-23,1.1589498126048718
2007-02-24,1.1589498126048718
2007-02-25,1.1589498126048718
2007-02-26,1.1589498126048718
2007-02-27,1.1589498126048718
2007-02-28,1.1589498126048718
2007-03-01,1.1589498126048718
2007-03-02,1.4053399659487142
2007-03-03,1.4053399659487142
2007-03-04,1.4053399659487142
2007-03-05,1.4053399659487142
2007-03-06,1.4053399659487142
2007-03-07,1.4053399659487142
2007-03-08,1.4442429012393283
2007-03-09,1.4442429012393283
2007-03-10,1.4442429012393283
2007-03-11,1.4442429012393283
2007-03-12,1.4442429012393283
2007-03-13,1.4442429012393283
2007-03-14,1.4442429012393283
2007-03-15,1.4442429012393283
2007-03-16,1.4442429012393283
2007-03-17,1.4442429012393283
2007-03-18,1.4442429012393283
2007-03-19,1.4442429012393283
2007-03-20,1.4442429012393283
2007-03-21,1.5213008050551595
2007-03-22,1.5213008050551595
2007-03-23,1.5213008050551595
2007-03-24,1.5213008050551595
2007-03-25,1.5213008050551595
2007-03-26,1.5213008050551595
2007-03-27,1.5213008050551595
2007-03-28,1.5213008050551595
2007-03-29,1.5213008050551595
2007-03-30,1.5213008050551595
2007-03-31,1.4280431502495468
2007-04-01,1.4280431502495468
2007-04-02,1.4280431502495468
2007-04-03,1.5811586042979504
2007-04-04,1.693754576291521
2007-04-05,1.693754576291521
2007-04-06,1.693754576291521
2007-04-07,1.693754576291521
2007-04-08,1.6676626968427275
2007-04-09,1.6676626968427275
2007-04-10,1.6676626968427275
2007-04-11,1.6676626968427275
2007-04-12,1.6676626968427275
2007-04-13,1.6676626968427275
2007-04-14,1.6676626968427275
2007-04-15,1.5899470321869618
2007-04-16,1.5899470321869618
2007-04-17,1.5899470321869618
2007-04-18,1.5899470321869618
2007-04-19,1.5899470321869618
2007-04-20,1.5899470321869618
2007-04-21,1.5899470321869618
2007-04-22,1.5899470321869618
2007-04-23,1.5899470321869618
2007-04-24,1.5899470321869618
2007-04-25,1.5899470321869618
2007-04-26,1.5899470321869618
2007-04-27,1.5899470321869618
2007-04-28,1.5899470321869618
2007-04-29,1.4740602469851911
2007-04-30,1.4740602469851911
2007-05-01,1.4740602469851911
2007-05-02,1.4740602469851911
2007-05-03,1.4740602469851911
2007-05-04,1.4740602469851911
2007-05-05,1.4740602469851911
2007-05-06,1.4740602469851911
2007-05-07,1.4740602469851911
2007-05-08,1.4740602469851911
2007-05-09,1.4740602469851911
2007-05-10,1.4740602469851911
2007-05-11,1.4033769008339918
2007-05-12,1.4033769008339918
2007-05-13,1.4033769008339918
2007-05-14,0.9434075824026892
2007-05-15,0.9434075824026892
2007-05-16,1.617680172981385
2007-05-17,1.617680172981385
2007-05-18,1.617680172981385
2007-05-19,1.617680172981385
2007-05-20,1.617680172981385
2007-05-21,1.617680172981385
2007-05-22,1.617680172981385
2007-05-23,1.617680172981385
2007-05-24,1.617680172981385
2007-05-25,1.617680172981385
2007-05-26,1.617680172981385
2007-05-27,1.617680172981385
2007-05-28,1.617680172981385
2007-05-29,1.617680172981385
2007-05-30,1.478579020465956
2007-05-31,1.478579020465956
2007-06-01,1.478579020465956
2007-06-02,1.478579020465956
2007-06-03,1.2184431478009905
2007-06-04,1.2184431478009905
2007-06-05,1.2184431478009905
2007-06-06,1.2184431478009905
2007-06-07,1.2184431478009905
2007-06-08,1.2184431478009905
2007-06-09,1.2184431478009905
2007-06-10,1.2184431478009905
2007-06-11,1.2184431478009905
2007-06-12,1.2184431478009905
2007-06-13,1.2184431478009905
2007-06-14,1.2184431478009905
2007-06-15,1.2184431478009905
2007-06-16,1.2184431478009905
2007-06-17,1.2184431478009905
2007-06-18,1.2184431478009905
