Dates,usdacmecftc
2005-11-03,1.6212430982139674
2005-11-04,1.6568378309778544
2005-11-05,0.4619534863343126
2005-11-06,0.4619534863343126
2005-11-07,1.425235130414782
2005-11-08,1.5786203881636265
2005-11-09,1.5317481183869748
2005-11-10,1.5092265933461766
2005-11-11,1.589119854665639
2005-11-12,0.2786407421869921
2005-11-13,1.0656809125231896
2005-11-14,1.3329643751210225
2005-11-15,1.4734640800351289
2005-11-16,1.387260705252729
2005-11-17,1.6969289435725032
2005-11-18,1.5679384285313012
2005-11-19,1.5679384285313012
2005-11-20,1.5679384285313012
2005-11-21,1.542321700001841
2005-11-22,1.6249818871146235
2005-11-23,1.4779373377029237
2005-11-24,1.0686439774299172
2005-11-25,1.4276111481158538
2005-11-26,1.4276111481158538
2005-11-27,1.0457424554250068
2005-11-28,1.3914384678294123
2005-11-29,1.527727723557483
2005-11-30,1.5899099532873602
2005-12-01,1.4752295509144029
2005-12-02,1.4417963123333686
2005-12-03,0.980954800670432
2005-12-04,0.5078102032919896
2005-12-05,1.4566863180007683
2005-12-06,1.4109477265821146
2005-12-07,1.4416882510153748
2005-12-08,1.6412979246569337
2005-12-09,1.4869534714761066
2005-12-10,0.3102017106405295
2005-12-11,0.684954763953483
2005-12-12,1.3930489439703218
2005-12-13,1.4513260350993438
2005-12-14,1.3021016456926542
2005-12-15,1.476662714057155
2005-12-16,1.4956755358949403
2005-12-17,0.5154681776584167
2005-12-18,0.7597666898924298
2005-12-19,1.410503047147299
2005-12-20,1.3889038903171853
2005-12-21,1.3998325246953558
2005-12-22,1.430962524239853
2005-12-23,1.4642676884031671
2005-12-24,0.6897299827551825
2005-12-25,0.6897299827551825
2005-12-26,1.129322406398232
2005-12-27,1.4439240885388087
2005-12-28,1.5023780359494296
2005-12-29,1.5048617329463692
2005-12-30,1.5549309473842527
2005-12-31,1.5549309473842527
2006-01-01,1.5549309473842527
2006-01-02,1.4424779241914696
2006-01-03,1.5080195937589456
2006-01-04,1.5537210089566682
2006-01-05,1.4850841900667315
2006-01-06,1.4609864406391164
2006-01-07,1.2173403003864014
2006-01-08,1.4555906991400582
2006-01-09,1.4416765374643847
2006-01-10,1.2718130072151057
2006-01-11,1.476419855733555
2006-01-12,1.5004039672791232
2006-01-13,1.4749041452313183
2006-01-14,0.5632487369087678
2006-01-15,0.5632487369087678
2006-01-16,1.3503937124099217
2006-01-17,1.3890471505969018
2006-01-18,1.5007668754598926
2006-01-19,1.494097300965296
2006-01-20,1.4901523131852268
2006-01-21,1.211599841399145
2006-01-22,0.8563778538219742
2006-01-23,1.4734975990931058
2006-01-24,1.4955556137036865
2006-01-25,1.505499845345316
2006-01-26,1.331462927906844
2006-01-27,1.4449745043385929
2006-01-28,1.2345093026886684
2006-01-29,1.2345093026886684
2006-01-30,1.497446528998692
2006-01-31,1.4462652830616578
2006-02-01,1.4503103640708783
2006-02-02,1.4426526825377541
2006-02-03,1.5261069817189123
2006-02-04,0.3603539483050897
2006-02-05,0.22283637035895626
2006-02-06,1.4151305989967131
2006-02-07,1.4087004050013567
2006-02-08,1.5348549328590764
2006-02-09,1.3936077166197731
2006-02-10,1.5367912525800114
2006-02-11,0.8256554598028182
2006-02-12,0.9716476596820746
2006-02-13,1.4324204779033938
2006-02-14,1.4714548860349457
2006-02-15,1.4512087773744389
2006-02-16,1.4202909897442884
2006-02-17,1.4875313886555228
2006-02-18,0.7718935897900724
2006-02-19,1.1413045448030654
2006-02-20,1.2840275181120364
2006-02-21,1.461909221710595
2006-02-22,1.456225039113059
2006-02-23,1.4142492087028458
2006-02-24,1.5510579346218436
2006-02-25,1.5510579346218436
2006-02-26,1.5510579346218436
2006-02-27,1.5137938434574574
2006-02-28,1.4713749309151751
2006-03-01,1.521402291989676
2006-03-02,1.4037258907359302
2006-03-03,1.5596287665859474
2006-03-04,0.5693718271764672
2006-03-05,0.5693718271764672
2006-03-06,1.490060958464223
2006-03-07,1.4722864906288993
2006-03-08,1.5624532829275417
2006-03-09,1.4613655061003876
2006-03-10,1.5713056799915563
2006-03-11,1.227223767112002
2006-03-12,0.8993702593149179
2006-03-13,1.473705853209108
2006-03-14,1.4731889600624353
2006-03-15,1.4736309818238966
2006-03-16,1.5700517235927336
2006-03-17,1.5140542888861406
2006-03-18,1.5140542888861406
2006-03-19,1.5140542888861406
2006-03-20,1.572120941310914
2006-03-21,1.4922986512857197
2006-03-22,1.4891961499888122
2006-03-23,1.5611207863005434
2006-03-24,1.5928942363283651
2006-03-25,0.7066119693314363
2006-03-26,0.5125506088866176
2006-03-27,1.4106528022545204
2006-03-28,1.4710216539128402
2006-03-29,1.631123697943249
2006-03-30,1.5647229902843838
2006-03-31,1.5498024425865269
2006-04-01,0.8898972797812008
2006-04-02,0.7657789267792481
2006-04-03,1.5506835641466346
2006-04-04,1.5203401770899958
2006-04-05,1.5990756062204103
2006-04-06,1.5840929665836934
2006-04-07,1.5704734972694367
2006-04-08,1.2232949129460124
2006-04-09,0.6465111317459252
2006-04-10,1.4752690295699034
2006-04-11,1.5052614377669098
2006-04-12,1.5772259742119847
2006-04-13,1.5893503996176044
2006-04-14,1.5629990621372478
2006-04-15,1.1583585014233333
2006-04-16,1.1583585014233333
2006-04-17,1.4611242005121732
2006-04-18,1.4881769820773625
2006-04-19,1.4447057108565022
2006-04-20,1.5740898538250578
2006-04-21,1.5596114605042652
2006-04-22,1.1245171723821898
2006-04-23,1.1245171723821898
2006-04-24,1.4477295964702803
2006-04-25,1.5916629186958469
2006-04-26,1.4755094314927146
2006-04-27,1.4232902212392633
2006-04-28,1.5932974562192026
2006-04-29,1.2958107282926516
2006-04-30,1.2958107282926516
2006-05-01,1.4921067341335694
2006-05-02,1.474678260026974
2006-05-03,1.5225222997117198
2006-05-04,1.5314547912836916
2006-05-05,1.5976473133950362
2006-05-06,1.1817945085082413
2006-05-07,0.7852124377799062
2006-05-08,1.4754007402154885
2006-05-09,1.555512808977904
2006-05-10,1.5672172432194567
2006-05-11,1.583693220486866
2006-05-12,1.5455365521092084
2006-05-13,1.5817763622720713
2006-05-14,1.0317525582844995
2006-05-15,1.5241066358795519
2006-05-16,1.5615432614417522
2006-05-17,1.5731364470882747
2006-05-18,1.5345597028523867
2006-05-19,1.5068176218874991
2006-05-20,1.0597596041339017
2006-05-21,1.0109358957007162
2006-05-22,1.3492052511590693
2006-05-23,1.566636472186581
2006-05-24,1.5710811595485876
2006-05-25,1.3447020746109972
2006-05-26,1.1663331333946902
2006-05-27,1.1663331333946902
2006-05-28,0.5043882057096972
2006-05-29,1.177584172485303
2006-05-30,1.130946113577597
2006-05-31,1.3348953159584205
2006-06-01,1.207961740724812
2006-06-02,1.3124730608367834
2006-06-03,0.9619635415345401
2006-06-04,0.9619635415345401
2006-06-05,1.5012975208270225
2006-06-06,1.5340519402023447
2006-06-07,1.4749869327320713
2006-06-08,1.4720403286209596
2006-06-09,1.4958316440942196
2006-06-10,1.4978371259770935
2006-06-11,1.049732484630562
2006-06-12,1.4302682686470694
2006-06-13,1.61588408451806
2006-06-14,1.5366291887103891
2006-06-15,1.5079402564515991
2006-06-16,1.4822197559452894
2006-06-17,0.8042330880478105
2006-06-18,0.8042330880478105
2006-06-19,1.5172639085432467
2006-06-20,1.5068858494536923
2006-06-21,1.5351438206006236
2006-06-22,1.4735658295036351
2006-06-23,1.576669133594922
2006-06-24,1.5357413851410944
2006-06-25,0.4458527453951975
2006-06-26,1.5032765253154012
2006-06-27,1.4788814965808392
2006-06-28,1.4688328252039038
2006-06-29,1.5383809350279185
2006-06-30,1.5508672723463481
2006-07-01,1.2167735789430831
2006-07-02,1.4317160229842298
2006-07-03,1.5253693787093427
2006-07-04,1.5366674852765734
2006-07-05,1.5680953973867569
2006-07-06,1.468155016982994
2006-07-07,1.4133275175243678
2006-07-08,1.4133275175243678
2006-07-09,1.4133275175243678
2006-07-10,1.4870480150255312
2006-07-11,1.6009550058548714
2006-07-12,1.6066379181084705
2006-07-13,1.4936961410408656
2006-07-14,1.5716349604326192
2006-07-15,1.4562772946009717
2006-07-16,1.5916010481202032
2006-07-17,1.5359380037359385
2006-07-18,1.5523983141097497
2006-07-19,1.6118958970143398
2006-07-20,1.568904956141748
2006-07-21,1.4700854656269562
2006-07-22,1.3613277353918505
2006-07-23,1.243850911187123
2006-07-24,1.4403951558466157
2006-07-25,1.4808375838842898
2006-07-26,1.5929283686019866
2006-07-27,1.4350087544161327
2006-07-28,1.4688436207330842
2006-07-29,1.6587347252856257
2006-07-30,1.0326425494882223
2006-07-31,1.4920200468480158
2006-08-01,1.5685278254906885
2006-08-02,1.3594893396085468
2006-08-03,1.414482177784835
2006-08-04,1.546228219578079
2006-08-05,1.0477793716625772
2006-08-06,1.0953566600200977
2006-08-07,1.5031734285320903
2006-08-08,1.4677568569148836
2006-08-09,1.5366041627910016
2006-08-10,1.5682512849445889
2006-08-11,1.4872661931644062
2006-08-12,1.4872661931644062
2006-08-13,0.7775201122898123
2006-08-14,1.4682049554167502
2006-08-15,1.6069647534743503
2006-08-16,1.5686527061080109
2006-08-17,1.4990762232811874
2006-08-18,1.4526866515185517
2006-08-19,1.0212655821612773
2006-08-20,1.0212655821612773
2006-08-21,1.4968639807956436
2006-08-22,1.4969657166947532
2006-08-23,1.5687802525711183
2006-08-24,1.5688773329245729
2006-08-25,1.6200975837008906
2006-08-26,0.5172058042995042
2006-08-27,1.0833118230116126
2006-08-28,1.5687446921655153
2006-08-29,1.4861669850902048
2006-08-30,1.4864607531082346
2006-08-31,1.394725612789863
2006-09-01,1.416440939573122
2006-09-02,0.7027707779683717
2006-09-03,0.7027707779683717
2006-09-04,1.0686722973419334
2006-09-05,1.5680641681399332
2006-09-06,1.5019005974062187
2006-09-07,1.4676713685983902
2006-09-08,1.4434353820082113
2006-09-09,1.114884065787357
2006-09-10,1.5112753986956442
2006-09-11,1.5676172585624235
2006-09-12,1.5678124796395096
2006-09-13,1.6036050873934982
2006-09-14,1.4618253154738798
2006-09-15,1.516133256025441
2006-09-16,1.516133256025441
2006-09-17,1.2946627118427836
2006-09-18,1.4834846815720557
2006-09-19,1.4604747097753987
2006-09-20,1.5353798520183368
2006-09-21,1.4236762722405716
2006-09-22,1.5192907013458783
2006-09-23,0.8144654567261609
2006-09-24,1.2192703123323445
2006-09-25,1.4666777800526405
2006-09-26,1.5495316618277426
2006-09-27,1.4784197396924152
2006-09-28,1.5425267678459968
2006-09-29,1.5671695831230887
2006-09-30,1.4891926269152909
2006-10-01,1.4891926269152909
2006-10-02,1.6039854187771558
2006-10-03,1.421950323102912
2006-10-04,1.5041111875941129
2006-10-05,1.4953264158778807
2006-10-06,1.4297657755604471
2006-10-07,0.8180155858949594
2006-10-08,0.8180155858949594
2006-10-09,1.2969483946340397
2006-10-10,1.3665325387421436
2006-10-11,1.2777677379479098
2006-10-12,1.4831053768142608
2006-10-13,1.4833087815476658
2006-10-14,1.3287742702918337
2006-10-15,1.3175191010738374
2006-10-16,1.4309471681299937
2006-10-17,1.5011626283288493
2006-10-18,1.5244914766649176
2006-10-19,1.4837823508516894
2006-10-20,1.4840054011043269
2006-10-21,1.1681210189897926
2006-10-22,0.9603175968631942
2006-10-23,1.5032347773386907
2006-10-24,1.461512904826204
2006-10-25,1.4708950095534754
2006-10-26,1.5470375323030012
2006-10-27,1.5991983177451592
2006-10-28,1.2260536986647057
2006-10-29,0.4261416849029027
2006-10-30,1.4709573834456506
2006-10-31,1.5238534083352342
2006-11-01,1.4838705786642687
2006-11-02,1.5606100686493156
2006-11-03,1.4809553520389307
2006-11-04,0.8924732693155734
2006-11-05,1.2465945135365086
2006-11-06,1.4641021464985968
2006-11-07,1.573351577567392
2006-11-08,1.4055647263342357
2006-11-09,1.4597706349661852
2006-11-10,1.4634074368541024
2006-11-11,1.4634074368541024
2006-11-12,1.4634074368541024
2006-11-13,1.4797899140322583
2006-11-14,1.6374468421642268
2006-11-15,1.4973594278481506
2006-11-16,1.4906272325082002
2006-11-17,1.5718932454251813
2006-11-18,1.6391085009521944
2006-11-19,0.6078524193850126
2006-11-20,1.4638352466392537
2006-11-21,1.6530621129281542
2006-11-22,1.5523101027743822
2006-11-23,1.162984675603122
2006-11-24,1.4907431783042036
2006-11-25,1.3731348097697882
2006-11-26,0.4853701359800936
2006-11-27,1.4381629742482536
2006-11-28,1.5111569291365274
2006-11-29,1.463351700706783
2006-11-30,1.5488985541686393
2006-12-01,1.5435090694414073
2006-12-02,1.0340869658944831
2006-12-03,0.9038864692173231
2006-12-04,1.3918000172589031
2006-12-05,1.586578808811136
2006-12-06,1.4196071646147257
2006-12-07,1.4958941221425042
2006-12-08,1.535147518375278
2006-12-09,0.9071249578986575
2006-12-10,0.9071249578986575
2006-12-11,1.4245282370790031
2006-12-12,1.5763928311992408
2006-12-13,1.6283222301885885
2006-12-14,1.6239440223699788
2006-12-15,1.6286313154166654
2006-12-16,0.695245324752289
2006-12-17,0.695245324752289
2006-12-18,1.464711708619239
2006-12-19,1.4385174646503025
2006-12-20,1.5586124292320618
2006-12-21,1.4889411728609403
2006-12-22,1.4602978318199131
2006-12-23,0.9840420843388388
2006-12-24,0.35242888415573514
2006-12-25,0.35242888415573514
2006-12-26,1.6558943482046815
2006-12-27,1.4646485778683385
2006-12-28,1.5397479143712904
2006-12-29,1.6301244389902207
2006-12-30,1.6301244389902207
2006-12-31,0.3825503434283317
2007-01-01,0.3825503434283317
2007-01-02,1.070905932645934
2007-01-03,1.4760190197382612
2007-01-04,1.5001769586597828
2007-01-05,1.5587731041856212
2007-01-06,1.2233845578625822
2007-01-07,1.0806254097426182
2007-01-08,1.513226187031731
2007-01-09,1.442276581122368
2007-01-10,1.5505621611310834
2007-01-11,1.4617239215049131
2007-01-12,1.5254485364109118
2007-01-13,1.0182604593522449
2007-01-14,1.2703995025786745
2007-01-15,1.2214987471092775
2007-01-16,1.51355499201909
2007-01-17,1.4092872687417095
2007-01-18,1.5174060051605838
2007-01-19,1.4867884010251062
2007-01-20,1.0645466848872862
2007-01-21,1.1714795179856918
2007-01-22,1.5137748401200368
2007-01-23,1.5393164195289315
2007-01-24,1.5178868232731584
2007-01-25,1.4919193653664609
2007-01-26,1.6686198505431884
2007-01-27,1.4473862179221455
2007-01-28,1.4473862179221455
2007-01-29,1.4550565818622785
2007-01-30,1.48569533327449
2007-01-31,1.461837379850124
2007-02-01,1.4237822399077695
2007-02-02,1.5028993313645618
2007-02-03,0.8730032046806502
2007-02-04,0.8730032046806502
2007-02-05,1.48078083713188
2007-02-06,1.5951980628285691
2007-02-07,1.411990057949971
2007-02-08,1.4576733274147535
2007-02-09,1.5842949489900833
2007-02-10,1.5842949489900833
2007-02-11,1.5842949489900833
2007-02-12,1.446301373117184
2007-02-13,1.3884704585143102
2007-02-14,1.4465082469042232
2007-02-15,1.4668064918485744
2007-02-16,1.5618183155056382
2007-02-17,0.9253846652820958
2007-02-18,0.9253846652820958
2007-02-19,1.0686267599708887
2007-02-20,1.467161885520978
2007-02-21,1.4672100759313131
2007-02-22,1.4860761822036033
2007-02-23,1.5569214070103483
2007-02-24,1.072320254528259
2007-02-25,0.8943752254328082
2007-02-26,1.401499667323677
2007-02-27,1.4671924007287418
2007-02-28,1.518656438087298
2007-03-01,1.4488065727009476
2007-03-02,1.4582756685353413
2007-03-03,1.2807259100602952
2007-03-04,0.7730695008441799
2007-03-05,1.449354837605069
2007-03-06,1.6065503643863095
2007-03-07,1.4093440888119175
2007-03-08,1.4410898275303081
2007-03-09,1.5079943441893566
2007-03-10,1.1049392846011603
2007-03-11,1.1049392846011603
2007-03-12,1.466931810111502
2007-03-13,1.5055692075110056
2007-03-14,1.4422604980278022
2007-03-15,1.5633327073900007
2007-03-16,1.571656883217041
2007-03-17,1.0784676282546646
2007-03-18,1.234878803523244
2007-03-19,1.4821395012396812
2007-03-20,1.5455686472655077
2007-03-21,1.5160594421277285
2007-03-22,1.5597640642273836
2007-03-23,1.5506086084749933
2007-03-24,1.261417877117765
2007-03-25,1.261417877117765
2007-03-26,1.4690476488516306
2007-03-27,1.6227534911438652
2007-03-28,1.519498450607363
2007-03-29,1.6108172782721422
2007-03-30,1.5009790125696831
2007-03-31,1.4029737830025213
2007-04-01,0.6836374531384816
2007-04-02,1.4774512252645242
2007-04-03,1.4704721127482747
2007-04-04,1.4743903744251967
2007-04-05,1.443677133967706
2007-04-06,1.4409218384853375
2007-04-07,1.2950520299015793
2007-04-08,0.8091325876649453
2007-04-09,1.4592232987805656
2007-04-10,1.5210226421150312
2007-04-11,1.4704382890864978
2007-04-12,1.4703283307346318
2007-04-13,1.5297684141441927
2007-04-14,1.22035607446704
2007-04-15,1.22035607446704
2007-04-16,1.4265880323275475
2007-04-17,1.518295114374992
2007-04-18,1.4705847673304624
2007-04-19,1.486997325565663
2007-04-20,1.5661378884736783
2007-04-21,1.0624490308039638
2007-04-22,1.0624490308039638
2007-04-23,1.4709036267999491
2007-04-24,1.5123409508265786
2007-04-25,1.5501261159143516
2007-04-26,1.5224148564606814
2007-04-27,1.5599094207046866
2007-04-28,0.7999735407104683
2007-04-29,0.7999735407104683
2007-04-30,1.4394395087003575
2007-05-01,1.581684992717796
2007-05-02,1.5761050589934462
2007-05-03,1.4552148640041702
2007-05-04,1.5695748789448842
2007-05-05,1.5695748789448842
2007-05-06,0.9082469225901759
2007-05-07,1.5194442224292668
2007-05-08,1.5609710527976493
2007-05-09,1.5093888127639272
2007-05-10,1.6138441248592494
2007-05-11,1.4854355213873225
2007-05-12,1.4289769908468402
2007-05-13,1.4289769908468402
2007-05-14,1.4720666368878623
2007-05-15,1.5680705265995785
2007-05-16,1.5872445429127222
2007-05-17,1.52127094154556
2007-05-18,1.4722938552983185
2007-05-19,1.4722938552983185
2007-05-20,1.4722938552983185
2007-05-21,1.4722127319682956
2007-05-22,1.567756295666558
2007-05-23,1.4214326785175124
2007-05-24,1.3989217865390575
2007-05-25,1.5675589030456982
2007-05-26,1.2194245317499224
2007-05-27,0.9766280306095728
2007-05-28,1.3805553002375637
2007-05-29,1.4234408239200171
2007-05-30,1.5455626799793072
2007-05-31,1.5672722164040278
2007-06-01,1.5893788528588058
